6.625211264670861055e+02	5.141776503555620366e+02
6.651018774559477151e+02	5.160013811592339152e+02
6.638517786733373214e+02	5.166589585745979321e+02
6.635534657018043845e+02	5.176085592713545793e+02
6.632509360873315245e+02	5.185568250276867275e+02
6.629441958034080926e+02	5.195037371199550762e+02
6.616839953222588520e+02	5.201347711510195495e+02
6.623181075367485846e+02	5.213934255517526708e+02
6.619987719162127178e+02	5.223361645791204637e+02
6.645101867390035295e+02	5.242588700775726238e+02
6.641780967615292184e+02	5.252113214058165340e+02
6.638417778076875493e+02	5.261622876760382042e+02
6.635012365181431733e+02	5.271117501112760237e+02
6.650345102743492589e+02	5.287474405366344854e+02
6.646824699810283619e+02	5.297021774034111559e+02
6.643261907524208709e+02	5.306553405395882237e+02
6.639656796233093701e+02	5.316069111248265244e+02
6.673319645629019305e+02	5.339989117740792608e+02
6.669565664687546587e+02	5.349638056238586614e+02
6.600702828556004533e+02	5.333455233408972163e+02
6.596978598101204625e+02	5.342781560729413286e+02
6.658046992324073017e+02	5.378483453982499896e+02
6.654122111065386207e+02	5.388064147806454685e+02
6.650154696365428890e+02	5.397627306680054744e+02
6.636933904558948143e+02	5.403279296533717115e+02
6.660479641608255861e+02	5.424568936421868557e+02
6.656349953678737847e+02	5.434159984836487638e+02
6.652177688318886339e+02	5.443732588132025967e+02
6.638822660132320834e+02	5.449230018754412868e+02
6.643705755675100590e+02	5.462821703684252270e+02
6.639406255670655810e+02	5.472337839023691686e+02
6.625979131886060713e+02	5.477656755096078314e+02
6.630680612766120703e+02	5.491312325345846830e+02
6.581015181683681021e+02	5.479477316532669420e+02
6.576642290725333169e+02	5.488714719406484619e+02
6.581238084854587669e+02	5.502271437361558810e+02
6.630705824736518252e+02	5.537782582448691073e+02
6.608131814106768616e+02	5.538402741883371618e+02
6.612447868281093406e+02	5.552218610268163275e+02
6.607751438200828034e+02	5.561594967378021011e+02
6.611924463962295704e+02	5.575488288414881026e+02
6.633797103107895055e+02	5.598594521544847566e+02
6.620023995781737085e+02	5.603448348274462205e+02
6.615099849549294504e+02	5.612857864435773081e+02
6.654279001889708525e+02	5.645723344449733077e+02
6.649166666863628734e+02	5.655284656715512028e+02
6.635224962241222784e+02	5.660049292324239332e+02
6.638814791807133133e+02	5.674338659138414869e+02
6.624831294470293415e+02	5.678979206788525289e+02
6.619571476436090052e+02	5.688409338687025638e+02
6.614269807167712543e+02	5.697816005277522891e+02
6.617605100776772815e+02	5.712166918029112139e+02
6.620854431884660016e+02	5.726571024749564458e+02
6.606748959947858566e+02	5.730938186814680648e+02
6.627093583398461760e+02	5.755536892116313084e+02
6.630082598679550756e+02	5.770097682386111728e+02
6.624417840270347142e+02	5.779550249087965312e+02
6.610167944874617660e+02	5.783780060767276154e+02
6.612962595352719291e+02	5.798379401654345884e+02
6.598675672388455951e+02	5.802482407606669312e+02
6.592867321245710173e+02	5.811795096675468812e+02
6.587017646146056222e+02	5.821081884167281260e+02
6.589552377015593265e+02	5.835728589088547551e+02
6.583596385227820065e+02	5.845000410210183190e+02
6.569221836198178153e+02	5.848785006070515919e+02
6.571561097363537556e+02	5.863464198242834300e+02
6.565482038925464394e+02	5.872655800583783048e+02
6.584273836739641865e+02	5.898535867785525397e+02
6.578038810450748315e+02	5.907783613436539554e+02
6.580016787868451047e+02	5.922648994722665066e+02
6.590132391344271809e+02	5.943241693776020611e+02
6.575495117107484475e+02	5.946796467670206994e+02
6.577223775974945283e+02	5.961759687679336821e+02
6.554403095286664893e+02	5.959392997816753450e+02
6.539771363708907757e+02	5.962680000476215127e+02
6.565654168120038321e+02	5.995183218782336780e+02
6.550915399272753348e+02	5.998447871974824466e+02
6.552284915535323080e+02	6.013481623762301069e+02
6.529495992489418086e+02	6.010644238882666741e+02
6.506773124937938064e+02	6.007634446749882500e+02
6.539895794692484969e+02	6.046746633032028058e+02
6.533002626162568731e+02	6.055795719886160668e+02
6.533983648976991390e+02	6.070926642365658381e+02
6.550644375245202582e+02	6.098392206648672982e+02
6.551381309966570825e+02	6.113671193620260738e+02
6.497197757710443966e+02	6.085465583542063541e+02
6.490132961539985672e+02	6.094324557733489200e+02
6.537464956542037271e+02	6.147160147302973883e+02
6.530125620609570660e+02	6.156197441292736130e+02
6.515025794221971864e+02	6.158846300481184244e+02
6.546095187801217890e+02	6.199733650445475632e+02
6.523194919994232350e+02	6.195960587899828624e+02
6.508003882514972247e+02	6.198475907337162880e+02
6.477618142960109253e+02	6.187905945435056765e+02
6.477675643629030446e+02	6.203202585894143795e+02
6.470087871190000897e+02	6.211973650436843855e+02
6.462461199091412709e+02	6.220710911821242917e+02
6.447306138927096981e+02	6.222788089492389645e+02
6.469472124085914402e+02	6.258061305088225481e+02
6.461640665759692865e+02	6.266795375372561239e+02
6.446369828828171649e+02	6.268769201854045150e+02
6.504827212139746280e+02	6.338224102078952455e+02
6.496639198225731207e+02	6.347114482675209501e+02
6.481101423038122675e+02	6.349144978533680614e+02
6.429185445549169344e+02	6.316794847163887425e+02
6.428342809208232893e+02	6.332237432805831077e+02
6.405744692599837435e+02	6.326947499691098074e+02
6.426359397712944883e+02	6.363206770823630904e+02
6.418061147006451392e+02	6.371748229956234582e+02
6.438228382481219114e+02	6.408316204758592676e+02
6.422634975049072636e+02	6.409862495761946093e+02
6.414129444562892104e+02	6.418386944664021030e+02
6.398554436226947928e+02	6.419763280376770354e+02
6.418005225232371913e+02	6.456746267654883695e+02
6.409291410568793026e+02	6.465249681218197111e+02
6.407476173675427162e+02	6.480917627479888097e+02
6.398655056572303010e+02	6.489374016154936271e+02
6.410412411536069612e+02	6.519585209355856250e+02
6.367221253075130107e+02	6.491578467463569950e+02
6.358353161529623776e+02	6.499855876565321751e+02
6.349448376541973857e+02	6.508093798234101541e+02
6.347248858092018509e+02	6.523677755048399831e+02
6.371782824337949478e+02	6.568943947649005395e+02
6.362570911203067681e+02	6.577240862476032817e+02
6.346679489369837484e+02	6.578021863104610247e+02
6.357255840160319167e+02	6.608720167350420525e+02
6.328139202358210014e+02	6.594351225750133381e+02
6.331899820576606999e+02	6.617579525630949320e+02
6.322472187085259065e+02	6.625698738603538231e+02
6.287108446217654318e+02	6.603293465367474937e+02
6.303509152061113809e+02	6.641811088409012882e+02
6.319602326741173783e+02	6.680515391488468140e+02
6.309895156661706324e+02	6.688579338724666741e+02
6.293813685689764270e+02	6.688865564860506083e+02
6.277765532791552232e+02	6.689052240221408283e+02
6.255481687018269668e+02	6.681349134490737924e+02
6.276945935297391088e+02	6.728219725033884515e+02
6.267027210263208872e+02	6.736093655952142853e+02
6.232412912995000625e+02	6.712429772645489265e+02
6.216434667079838619e+02	6.712205242206637195e+02
6.249252392942655661e+02	6.775305708203711674e+02
6.239124712896211804e+02	6.783056116917337022e+02
6.228962693589955961e+02	6.790761446369779151e+02
6.230744002821932099e+02	6.814438419292230265e+02
6.220442617759564428e+02	6.822106198905772771e+02
6.216024588485147433e+02	6.837789471213004617e+02
6.199738140570143514e+02	6.837304056705321500e+02
6.183490005846687154e+02	6.836720222922358516e+02
6.167280736685704596e+02	6.836038301286341721e+02
6.191522688102169241e+02	6.892415305843785518e+02
6.180875196891776113e+02	6.899908034170066458e+02
6.170194516566383527e+02	6.907353375977774022e+02
6.153817100822911925e+02	6.906509712638970768e+02
6.148734432787839523e+02	6.922101312938779074e+02
6.149136036364420761e+02	6.945986576734272830e+02
6.143804310510291771e+02	6.961606668163658469e+02
6.132849835862286909e+02	6.968886674905210157e+02
6.127342387665262322e+02	6.984483196422934270e+02
6.094518255475159094e+02	6.958131715949423324e+02
6.083579708494044098e+02	6.965192752473103610e+02
6.077977162772033353e+02	6.980642673536420943e+02
6.061609027126266938e+02	6.979168660337120400e+02
6.055869399340642758e+02	6.994568181508652742e+02
6.060532279371730056e+02	7.026982193257181279e+02
6.049288128114873189e+02	7.033891532027823814e+02
6.084619852188875484e+02	7.117743288416361338e+02
6.062691298820651582e+02	7.107603479172058769e+02
6.056191148453433470e+02	7.123122015742917483e+02
5.998943843722782958e+02	7.052404230008555714e+02
5.977536070893191891e+02	7.041748838734761193e+02
6.011111626612829468e+02	7.126298088929650021e+02
6.014272457582742391e+02	7.159056021261365004e+02
5.997531946968632610e+02	7.157046869704848859e+02
5.971096924571771751e+02	7.137474898177322302e+02
5.959362677590329440e+02	7.143985736583384778e+02
5.947599615289450412e+02	7.150444369122626540e+02
5.964333956090034690e+02	7.209635780883052121e+02
5.947563934187151062e+02	7.207297297387306116e+02
5.935519660958929080e+02	7.213702876698250748e+02
5.895627231275834674e+02	7.166894191999626855e+02
5.902151880708723866e+02	7.208591904186562260e+02
5.894660015647353930e+02	7.223696649914326144e+02
5.882543393548611448e+02	7.229866986678121066e+02
5.870399472937897372e+02	7.235983421837846663e+02
5.862667148806458499e+02	7.251006768723711957e+02
5.854828282095836585e+02	7.266015243275649027e+02
5.842524008904142647e+02	7.272008168371072543e+02
5.825874418208971974e+02	7.268927053416000490e+02
5.834950936620525681e+02	7.319983332719535838e+02
5.822407050340634669e+02	7.325887399244595599e+02
5.809837052949251301e+02	7.331735668229155181e+02
5.813872489984298682e+02	7.373906588611129109e+02
5.805206572585254889e+02	7.388829486639917832e+02
5.780126550916902488e+02	7.367207005717863240e+02
5.767373365645720469e+02	7.372866991709124704e+02
5.746604103962342833e+02	7.360136047111088828e+02
5.733882669726610857e+02	7.365647144598988234e+02
5.721136872305618226e+02	7.371101659484675110e+02
5.716112905439775886e+02	7.394938583324839101e+02
5.703237125791646349e+02	7.400313848382043034e+02
5.682755819981982768e+02	7.387124637125793924e+02
5.669915091231358701e+02	7.392351755805148059e+02
5.657051262344224369e+02	7.397521764596019693e+02
5.644164587318675785e+02	7.402634561415867438e+02
5.642132775609711643e+02	7.435648603439801718e+02
5.636245571535810086e+02	7.459365810636674041e+02
5.626627148131299236e+02	7.473736919953332745e+02
5.616903372920536412e+02	7.488080798030523511e+02
5.603614691629949220e+02	7.493014302073836461e+02
5.586886337748236429e+02	7.488490938386165681e+02
5.563467864947660928e+02	7.465052461630934886e+02
5.553616267215350035e+02	7.479176524051434853e+02
5.553536989592774944e+02	7.521598883299998306e+02
5.553101244897654851e+02	7.564078616484082431e+02
5.536267236503637150e+02	7.559256480674530394e+02
5.522663079352878412e+02	7.563830972186372037e+02
5.505914770662003548e+02	7.558845447904161574e+02
5.479985873277825021e+02	7.525231840400979308e+02
5.484769942003889582e+02	7.586718024265524036e+02
5.471044266814409411e+02	7.591063414407226446e+02
5.457299418220561620e+02	7.595347771071059242e+02
5.443535667616297360e+02	7.599571009661799508e+02
5.432622895678568966e+02	7.613312469774937199e+02
5.415952547813067213e+02	7.607833800278700664e+02
5.404918086589999575e+02	7.621477736035017188e+02
5.391038743596749327e+02	7.625467958147951322e+02
5.379840704786779497e+02	7.639025379668075857e+02
5.365883635726879675e+02	7.642903996208029866e+02
5.354522688906054100e+02	7.656373072712534622e+02
5.350769993018330979e+02	7.698795151143565363e+02
5.336547621630021467e+02	7.702544000750833675e+02
5.309887150430528209e+02	7.657797144144556114e+02
5.290964859783524616e+02	7.641969858319400828e+02
5.293782525884894312e+02	7.713410851665220207e+02
5.295980576507963633e+02	7.784937582637157902e+02
5.258258336537099922e+02	7.691150935802314734e+02
5.246339354524542387e+02	7.704228076758564612e+02
5.232093872716274063e+02	7.707512831078199724e+02
5.217833935612468395e+02	7.710734252610002386e+02
5.199282865356429966e+02	7.694354938672111075e+02
5.193461924317625744e+02	7.736542995160375540e+02
5.177021790750115997e+02	7.729805179085808504e+02
5.158647198966755241e+02	7.713189049416987473e+02
5.154185367587783730e+02	7.765109723245765281e+02
5.139670265584778690e+02	7.767984386640594039e+02
5.125142533203238600e+02	7.770794523228298658e+02
5.119770662359757694e+02	7.822692330938593841e+02
5.096050324956678992e+02	7.776220995311372235e+02
5.090217450901565712e+02	7.828069013805341001e+02
5.075423218341706502e+02	7.830658811675742754e+02
5.062276255993793939e+02	7.843044332931527833e+02
5.034497389945493637e+02	7.766559740788686668e+02
5.019977026360388663e+02	7.768902551630654898e+02
5.016135594458234550e+02	7.840359868058117172e+02
5.005736775527644795e+02	7.872288586980494074e+02
4.983551183461193546e+02	7.825023045480027122e+02
4.968771538851581226e+02	7.827138897666088724e+02
4.955333777087020621e+02	7.839097355789984931e+02
4.936570578681254347e+02	7.811345063539877174e+02
4.923115207010499148e+02	7.823172207634816004e+02
4.913220137160862464e+02	7.864721254167238840e+02
4.897089963968675761e+02	7.856593445819042927e+02
4.879909522432560607e+02	7.838453048159441323e+02
4.872676874793177717e+02	7.909693820124380181e+02
4.854395071542482469e+02	7.881479577532060148e+02
4.840363970023731213e+02	7.892971023735640301e+02
4.825283809525246284e+02	7.894449947084319774e+02
4.811106895537811283e+02	7.905820385685191241e+02
4.795969927236486683e+02	7.907169177216128446e+02
4.780827114967703437e+02	7.908450693716855540e+02
4.765678757728401251e+02	7.909664909883651944e+02
4.749792624933118077e+02	7.900838667818428576e+02
4.735366604867516003e+02	7.911891346645309113e+02
4.722778886216991054e+02	7.952820523551132510e+02
4.707433942978389041e+02	7.953776362085484379e+02
4.689864269200188005e+02	7.914725693123984911e+02
4.674178140455533139e+02	7.905548704010478787e+02
4.659043731221094049e+02	7.906289049913302733e+02
4.645594230697583953e+02	7.946926503421211692e+02
4.627255341466458844e+02	7.867596483854360940e+02
4.613622857102164971e+02	7.908106489877325203e+02
4.598477680081851418e+02	7.908577730744261771e+02
4.583330558606020873e+02	7.908981668768901727e+02
4.568181791756699113e+02	7.909318295975435831e+02
4.553031678648396223e+02	7.909587605717109682e+02
4.538324864679360644e+02	7.949787124555268747e+02
4.523061874319670324e+02	7.959923142203142561e+02
4.507665124284221179e+02	7.949991484898145018e+02
4.492379311218875273e+02	7.929991534261054085e+02
4.477004778496282142e+02	7.949923364335502356e+02
4.461564048756350758e+02	7.959786507524993340e+02
4.446190730755585037e+02	7.959581558880117882e+02
4.430218635416164261e+02	7.989302302919140857e+02
4.415203214556335638e+02	7.968963750917328070e+02
4.401522319918148582e+02	7.908577730744261771e+02
4.386043938038297938e+02	7.918100937061715285e+02
4.367835698773706099e+02	7.997503766614321421e+02
4.354405769302414910e+02	7.946926503421211692e+02
4.339090653163409002e+02	7.946245519707007361e+02
4.323267927866232867e+02	7.955483435740837876e+02
4.307359937390451705e+02	7.964648583374334976e+02
4.291966536955198990e+02	7.963758374692667985e+02
4.276577244169664027e+02	7.962799773619199186e+02
4.259815950003615512e+02	7.981725380056177528e+02
4.245812196915565551e+02	7.960677471357755621e+02
4.227329696015588070e+02	7.999392933827958814e+02
4.210961565881193565e+02	8.008112994702728429e+02
4.198837617899715156e+02	7.966944075062025377e+02
4.180706080895403147e+02	7.995447237940064724e+02
4.164223164361034719e+02	8.003948332474136578e+02
4.148656547072276908e+02	8.002421701920661690e+02
4.133096867108959032e+02	8.000825915562603541e+02
4.124063560704257725e+02	7.939516215052581174e+02
4.109914329645138196e+02	7.927875897663711839e+02
4.089986989866661702e+02	7.965831694055757453e+02
4.064838970600506514e+02	8.043379019875233098e+02
4.054150244553115385e+02	8.001730714313703174e+02
4.046437153286241255e+02	7.940229751641728626e+02
4.014941169215903187e+02	8.057079972488440944e+02
4.011696313696269272e+02	7.965769685068843273e+02
3.994861710134287591e+02	7.973461574296100025e+02
3.979432233987673158e+02	7.971182680440333570e+02
3.957904922980256401e+02	8.008366133611336863e+02
3.945462567053724001e+02	7.986170999171060885e+02
3.921903125074057925e+02	8.033016275535800332e+02
3.906209735558176135e+02	8.030412599379017138e+02
3.890528070513812509e+02	8.027739214733478548e+02
3.881843261481790819e+02	7.985610742269499269e+02
3.859201152148674510e+02	8.022183532496910630e+02
3.843556517382268112e+02	8.019301344603600228e+02
3.827924844183905293e+02	8.016349667614808823e+02
3.819990168117082021e+02	7.974073492104414527e+02
3.810453261191254342e+02	7.941602140718509872e+02
3.785126820633641955e+02	7.987485675586731304e+02
3.769637098463510370e+02	7.984274678044083657e+02
3.758351899672388186e+02	7.961438731984208061e+02
3.745116662168746871e+02	7.948340346639922700e+02
3.718891948482481098e+02	7.993747302232161474e+02
3.703375056436394743e+02	7.990241925610928320e+02
3.694679419889930614e+02	7.957449748478086349e+02
3.677012293270707346e+02	7.963566259590317031e+02
3.649855064735577344e+02	8.008468838260396296e+02
3.655856649210022056e+02	7.917282839233104141e+02
3.640680152333948740e+02	7.913498117680335326e+02
3.613099040786200362e+02	7.958078467667505720e+02
3.597741689057650092e+02	7.954103348241835647e+02
3.577261548357761285e+02	7.969388094442720103e+02
3.572307172594344138e+02	7.926643549886696292e+02
3.554433821108070219e+02	7.932128290337602721e+02
3.539192359189896706e+02	7.927892745895198914e+02
3.510261580189456936e+02	7.971673639665878000e+02
3.505982286422675998e+02	7.928823236198463746e+02
3.487928974947289475e+02	7.933964507715354557e+02
3.472680010298684010e+02	7.929433428244392417e+02
3.451627035981892391e+02	7.943967788513111827e+02
3.436333979754930965e+02	7.939275301190066330e+02
3.421061925761766815e+02	7.934514904896918779e+02
3.405811175551232282e+02	7.929686693628359535e+02
3.405990613164690899e+02	7.877224224347005475e+02
3.384746667309516965e+02	7.891328648763308138e+02
3.369688175452082533e+02	7.886339495574411558e+02
3.351443744060983363e+02	7.890754860933379859e+02
3.355890005543287771e+02	7.828875533958015467e+02
3.324647795985559355e+02	7.870971254181559971e+02
3.313014585035870141e+02	7.856287476463008943e+02
3.281232065885378120e+02	7.898044249678625874e+02
3.266144754946183753e+02	7.892595058985552896e+02
3.264920235385918090e+02	7.849548921129653536e+02
3.246547311894821632e+02	7.853394751394756668e+02
3.224573039851358658e+02	7.866494626362264171e+02
3.184535884057910380e+02	7.926142752377475063e+02
3.212834490979531665e+02	7.808429378479775096e+02
3.183477285745498193e+02	7.839890408808641951e+02
3.168649348776997385e+02	7.834007415031959454e+02
3.131349332373570178e+02	7.883680739964355553e+02
3.116327325982614980e+02	7.877565681252931427e+02
3.120492467245245507e+02	7.825200590501705165e+02
3.101857455847900837e+02	7.828257415860722404e+02
3.087082016338691233e+02	7.822011856006306516e+02
3.056515466505726977e+02	7.852439768521251153e+02
3.061610649274219895e+02	7.800156977435872250e+02
3.046960472508090447e+02	7.793732856736576196e+02
3.048646330807587219e+02	7.750718770813882657e+02
3.013629108191555588e+02	7.789802664596247723e+02
2.999025414923000312e+02	7.783165438255118715e+02
3.005442337019443357e+02	7.731083006056343265e+02
2.944476322195470743e+02	7.824040626675532621e+02
2.959671996207084703e+02	7.753826922368695023e+02
2.940909886080003162e+02	7.755969597013604471e+02
2.935174937673417617e+02	7.731009520926022560e+02
2.934029647967149685e+02	7.697082553916009147e+02
2.902084125178092791e+02	7.725936276027804297e+02
2.887765325955414255e+02	7.718804025691583774e+02
2.882514591861428244e+02	7.693765951734535520e+02
2.868338935941984573e+02	7.686547061010878679e+02
2.849598278116616825e+02	7.688145880665495042e+02
2.835447920172674685e+02	7.680780780491249971e+02
2.849386187887614597e+02	7.620316337050430775e+02
2.821391659379068528e+02	7.639406638012642361e+02
2.807458154649179960e+02	7.631916681799891649e+02
2.798351445603461229e+02	7.615588579597789476e+02
2.736200737349436167e+02	7.695545675009719844e+02
2.726889799522764974e+02	7.678943254756771921e+02
2.756971012544705104e+02	7.592628323754823896e+02
2.698708579868895185e+02	7.663060103722669965e+02
2.684671181230791603e+02	7.655024766898984581e+02
2.670669626513191588e+02	7.646927133671609909e+02
2.656704192178739277e+02	7.638767363929439398e+02
2.668286484279400383e+02	7.587543618530187359e+02
2.649444514554490411e+02	7.587951488493226861e+02
2.630562854117044935e+02	7.588252703001001009e+02
2.611642079536752590e+02	7.588446917825158380e+02
2.634717309168471502e+02	7.520466931334341325e+02
2.600145869512615491e+02	7.546088357692538011e+02
2.586629212497167600e+02	7.537616208399407469e+02
2.573150335254556467e+02	7.529084080950934776e+02
2.559709503927092840e+02	7.520492143815167765e+02
2.524538816595620290e+02	7.545398678804233441e+02
2.511025970631345672e+02	7.536590573405808300e+02
2.525134320139531781e+02	7.486018343297516822e+02
2.511885327153092646e+02	7.477213470279018566e+02
2.476314423173150203e+02	7.501515731450192561e+02
2.502386608738282519e+02	7.434627870625483865e+02
2.489366195917349671e+02	7.425722424612446275e+02
2.447883870430382274e+02	7.457840325433442104e+02
2.451971176483398267e+02	7.424120027981957719e+02
2.444771068380981660e+02	7.406825422799956868e+02
2.426065425098269088e+02	7.405803740624471629e+02
2.442401103965159734e+02	7.355991383571772531e+02
2.429730707679271404e+02	7.346820165952501611e+02
2.369762579811541627e+02	7.402083481505799227e+02
2.362841177246768893e+02	7.384554067152845391e+02
2.356033380587362558e+02	7.367020602445045370e+02
2.349339088461273377e+02	7.349483750362408045e+02
2.342758195849995673e+02	7.331944172900948615e+02
2.330195638022350124e+02	7.322330425507043401e+02
2.287025304229209155e+02	7.352164615844985747e+02
2.292868957821314950e+02	7.318682770843720391e+02
2.311366297463464434e+02	7.269617756319671571e+02
2.299080999438669721e+02	7.259865133112143667e+02
2.242952116690794071e+02	7.304591744345232200e+02
2.236816218893022779e+02	7.286772178154203630e+02
2.268825380343472204e+02	7.222546568307059260e+02
2.244003924442802997e+02	7.228017908128633735e+02
2.225497091573532202e+02	7.225644239360584606e+02
2.200525831122080263e+02	7.230809137721491879e+02
2.194889105603315613e+02	7.212943745184134059e+02
2.189365619945475032e+02	7.195082329300914807e+02
2.183955226842431898e+02	7.177225543119127451e+02
2.152353614237838144e+02	7.189508588463301066e+02
2.140425854315894583e+02	7.179050177025268340e+02
2.135187416490423118e+02	7.161063968580003802e+02
2.090006813819685476e+02	7.187756098042464146e+02
2.091505254704931929e+02	7.162189524035816248e+02
2.093183057157477549e+02	7.136689629752841029e+02
2.081490584522034055e+02	7.125968813075362505e+02
2.063038711254191639e+02	7.122521625679065664e+02
2.044569854014755208e+02	7.118962160510701551e+02
2.039828621115420333e+02	7.100760809170490120e+02
2.076625727793168323e+02	7.039164653346845171e+02
2.058430497695452459e+02	7.035574563174257037e+02
2.033251243279733842e+02	7.039045208581175075e+02
2.014993230082146454e+02	7.035200456268189555e+02
2.045942599099240624e+02	6.981471795746268754e+02
2.013750684552996688e+02	6.991779352478727105e+02
1.995608316633494610e+02	6.987754468649324053e+02
1.970326927276349238e+02	6.990633281945955559e+02
1.952127730095908476e+02	6.986352126359774957e+02
1.941104680649968657e+02	6.975006009004523548e+02
1.937350886844916431e+02	6.956690766630074449e+02
1.948208011874819476e+02	6.924614948675384767e+02
1.944739277782042279e+02	6.906396193790657208e+02
1.904830239193603347e+02	6.922311687747072710e+02
1.938135734629483977e+02	6.870010861961941373e+02
1.927629790305987854e+02	6.858603719211598673e+02
1.894972700579784259e+02	6.867326080047997721e+02
1.884479112320409513e+02	6.855727167163414606e+02
1.926258019660451737e+02	6.797466478240294236e+02
1.863647073452543736e+02	6.832390028851234547e+02
1.868347051026840404e+02	6.807466739990171618e+02
1.888312630529730427e+02	6.769512961881791853e+02
1.870676443144545829e+02	6.764411100786467159e+02
1.853034177884161977e+02	6.759197188505382883e+02
1.843021478649390019e+02	6.747412987655255847e+02
1.833061241825785146e+02	6.735584411322502092e+02
1.815461576907425183e+02	6.730101669193498992e+02
1.844180562404757211e+02	6.686372135500104150e+02
1.842240122637087438e+02	6.668227947951938859e+02
1.778195668741553277e+02	6.700404776931454762e+02
1.768444954749038516e+02	6.688288608653807614e+02
1.758748175691547431e+02	6.676129232312634940e+02
1.756965221538953870e+02	6.657744239745100003e+02
1.778952655924634314e+02	6.620943504976122540e+02
1.777469357011341344e+02	6.602718929859090622e+02
1.784035554110943167e+02	6.578445844535417564e+02
1.774826711778007393e+02	6.566356830066223438e+02
1.757676566319868812e+02	6.560233526833503674e+02
1.764592357949045436e+02	6.536085713276637534e+02
1.747523760340861259e+02	6.529845942457675392e+02
1.754680174201824343e+02	6.505796364060787482e+02
1.729593233344888858e+02	6.505304552249251628e+02
1.712583355569100831e+02	6.498801753638811078e+02
1.703729120304259936e+02	6.486396024806134619e+02
1.694930097797613371e+02	6.473951074307135514e+02
1.702593537811649753e+02	6.450030021642451175e+02
1.693956120281903281e+02	6.437580384163869667e+02
1.677120073607101745e+02	6.430737921409331648e+02
1.660289593686825924e+02	6.423783981708098736e+02
1.651769219116744694e+02	6.411146624105319916e+02
1.651633639868915679e+02	6.392936628224409787e+02
1.659956560066117959e+02	6.369265433074854172e+02
1.651678444099673015e+02	6.356627133862247092e+02
1.601448577001620492e+02	6.371069119042391549e+02
1.593163023909757499e+02	6.358170819498179753e+02
1.584934866719069646e+02	6.345235830112192161e+02
1.593710561994822683e+02	6.321642583642453701e+02
1.585644714051658752e+02	6.308710387891042046e+02
